id,klass
2998,0
2999,0
3000,1
3001,0
3002,0
3003,0
3004,0
3005,1
3006,0
3007,0
3008,0
3009,1
3010,1
3011,0
3012,0
3013,1
3014,0
3015,0
3016,1
3017,1
3018,0
3019,1
3020,0
3021,0
3022,0
3023,0
3024,1
3025,0
3026,0
3027,0
3028,0
3029,0
3030,0
3031,1
3032,0
3033,0
3034,1
3035,0
3036,0
3037,0
3038,1
3039,0
3040,1
3041,1
3042,1
3043,0
3044,0
3045,0
3046,0
3047,0
3048,0
3049,1
3050,0
3051,0
3052,1
3053,1
3054,1
3055,1
3056,0
3057,0
3058,1
3059,1
3060,1
3061,0
3062,1
3063,0
3064,0
3065,0
3066,1
3067,1
3068,0
3069,0
3070,1
3071,0
3072,0
3073,0
3074,0
3075,0
3076,1
3077,0
3078,1
3079,0
3080,0
3081,0
3082,1
3083,1
3084,0
3085,0
3086,1
3087,0
3088,0
3089,0
3090,1
3091,0
3092,0
3093,0
3094,0
3095,0
3096,0
3097,1
3098,0
3099,0
3100,0
3101,0
3102,0
3103,0
3104,1
3105,1
3106,1
3107,0
3108,1
3109,1
3110,0
3111,0
3112,0
3113,0
3114,0
3115,0
3116,0
3117,0
3118,0
3119,0
3120,0
3121,0
3122,0
3123,1
3124,0
3125,0
3126,0
3127,0
3128,0
3129,0
3130,0
3131,0
3132,0
3133,1
3134,1
3135,0
3136,0
3137,0
3138,0
3139,0
3140,0
3141,1
3142,0
3143,0
3144,1
3145,0
3146,0
3147,1
3148,0
3149,0
3150,0
3151,0
3152,0
3153,0
3154,1
3155,0
3156,1
3157,1
3158,0
3159,1
3160,0
3161,0
3162,0
3163,1
3164,1
3165,0
3166,0
3167,0
3168,1
3169,0
3170,0
3171,0
3172,1
3173,0
3174,1
3175,0
3176,0
3177,1
3178,0
3179,0
3180,1
3181,1
3182,0
3183,1
3184,0
3185,1
3186,0
3187,1
3188,0
3189,0
3190,0
3191,0
3192,0
3193,0
3194,0
3195,0
3196,0
3197,0
3198,0
3199,0
3200,1
3201,0
3202,0
3203,0
3204,0
3205,0
3206,1
3207,0
3208,0
3209,1
3210,1
3211,0
3212,1
3213,1
3214,0
3215,1
3216,0
3217,1
3218,0
3219,0
3220,0
3221,1
3222,0
3223,0
3224,1
3225,0
3226,0
3227,0
3228,1
3229,1
3230,0
3231,0
3232,0
3233,0
3234,1
3235,1
3236,0
3237,0
3238,0
3239,1
3240,0
3241,0
3242,0
3243,0
3244,1
3245,0
3246,0
3247,0
3248,0
3249,1
3250,0
3251,1
3252,1
3253,1
3254,1
3255,1
3256,0
3257,0
3258,1
3259,0
3260,1
3261,1
3262,0
3263,0
3264,0
3265,0
3266,1
3267,0
3268,1
3269,1
3270,0
3271,0
3272,0
3273,0
3274,0
3275,0
3276,0
3277,0
3278,0
3279,0
3280,0
3281,1
3282,0
3283,1
3284,0
3285,1
3286,0
3287,0
3288,0
3289,0
3290,0
3291,1
3292,0
3293,0
3294,1
3295,0
3296,0
3297,0
3298,1
3299,0
3300,0
3301,0
3302,0
3303,0
3304,0
3305,1
3306,0
3307,0
3308,0
3309,0
3310,0
3311,0
3312,0
3313,1
3314,0
3315,1
3316,1
3317,1
3318,0
3319,1
3320,0
3321,0
3322,1
3323,0
3324,1
3325,1
3326,0
3327,0
3328,0
3329,0
3330,0
3331,1
3332,0
3333,0
3334,0
3335,0
3336,0
3337,1
3338,1
3339,1
3340,0
3341,0
3342,0
3343,0
3344,0
3345,0
3346,0
3347,1
3348,0
3349,0
3350,0
3351,0
3352,0
3353,0
3354,1
3355,0
3356,1
3357,1
3358,0
3359,0
3360,0
3361,0
3362,0
3363,0
3364,1
3365,0
3366,0
3367,0
3368,1
3369,0
3370,1
3371,0
3372,1
3373,1
3374,1
3375,1
3376,0
3377,0
3378,0
3379,0
3380,0
3381,0
3382,1
3383,1
3384,0
3385,1
3386,1
3387,0
3388,1
3389,0
3390,0
3391,0
3392,0
3393,0
3394,1
3395,0
3396,0
3397,0
3398,1
3399,0
3400,0
3401,1
3402,0
3403,0
3404,1
3405,0
3406,0
3407,0
3408,0
3409,0
3410,0
3411,1
3412,1
3413,0
3414,1
3415,0
3416,0
3417,0
3418,0
3419,0
3420,0
3421,1
3422,1
3423,0
3424,0
3425,1
3426,1
3427,0
3428,0
3429,1
3430,1
3431,0
3432,0
3433,0
3434,0
3435,1
3436,1
3437,1
3438,0
3439,0
3440,0
3441,0
3442,0
3443,0
3444,1
3445,1
3446,1
3447,1
3448,0
3449,1
3450,1
3451,0
3452,1
3453,1
3454,1
3455,1
3456,0
3457,1
3458,0
3459,0
3460,0
3461,0
3462,0
3463,1
3464,0
3465,1
3466,0
3467,0
3468,0
3469,0
3470,0
3471,0
3472,0
3473,1
3474,0
3475,0
3476,0
3477,1
3478,0
3479,0
3480,1
3481,0
3482,0
3483,1
3484,0
3485,1
3486,1
3487,0
3488,0
3489,1
3490,0
3491,0
3492,0
3493,0
3494,0
3495,0
3496,0
3497,1
3498,0
3499,0
3500,0
3501,1
3502,0
3503,1
3504,0
3505,0
3506,0
3507,0
3508,0
3509,0
3510,1
3511,0
3512,1
3513,1
3514,1
3515,1
3516,0
3517,0
3518,0
3519,0
3520,1
3521,0
3522,0
3523,0
3524,0
3525,0
3526,1
3527,1
3528,0
3529,0
3530,0
3531,1
3532,0
3533,0
3534,1
3535,0
3536,1
3537,0
3538,1
3539,0
3540,1
3541,1
3542,1
3543,0
3544,0
3545,0
3546,0
3547,1
3548,1
3549,0
3550,0
3551,1
3552,0
3553,0
3554,0
3555,1
3556,0
3557,0
3558,0
3559,0
3560,0
3561,0
3562,1
3563,1
3564,0
3565,0
3566,0
3567,0
3568,1
3569,0
3570,0
3571,1
3572,0
3573,1
3574,1
3575,1
3576,0
3577,0
3578,0
3579,0
3580,1
3581,1
3582,0
3583,1
3584,0
3585,0
3586,0
3587,0
3588,0
3589,0
3590,1
3591,0
3592,0
3593,0
3594,0
3595,0
3596,0
3597,0
3598,0
3599,1
3600,1
3601,1
3602,0
3603,1
3604,0
3605,1
3606,0
3607,1
3608,0
3609,0
3610,0
3611,0
3612,0
3613,0
3614,0
3615,1
3616,1
3617,0
3618,1
3619,0
3620,0
3621,0
3622,0
3623,1
3624,0
3625,0
3626,1
3627,0
3628,0
3629,1
3630,0
3631,1
3632,0
3633,0
3634,0
3635,0
3636,1
3637,1
3638,0
3639,0
3640,0
3641,0
3642,1
3643,0
3644,0
3645,0
3646,1
3647,0
3648,0
3649,0
3650,1
3651,1
3652,0
3653,0
3654,0
3655,0
3656,0
3657,1
3658,0
3659,1
3660,0
3661,0
3662,0
3663,0
3664,1
3665,0
3666,1
3667,0
3668,0
3669,0
3670,1
3671,1
3672,1
3673,1
3674,0
3675,1
3676,0
3677,0
3678,1
3679,0
3680,0
3681,0
3682,1
3683,0
3684,1
3685,0
3686,0
3687,0
3688,1
3689,0
3690,1
3691,1
3692,0
3693,1
3694,0
3695,1
3696,0
3697,0
3698,0
3699,0
3700,0
3701,0
3702,1
3703,1
3704,0
3705,1
3706,0
3707,0
3708,0
3709,1
3710,0
3711,0
3712,0
3713,0
3714,0
3715,1
3716,0
3717,1
3718,1
3719,1
3720,1
3721,0
3722,0
3723,1
3724,0
3725,1
3726,1
3727,0
3728,1
3729,0
3730,0
3731,1
3732,0
3733,1
3734,0
3735,0
3736,0
3737,1
3738,0
3739,0
3740,1
3741,1
3742,1
3743,0
3744,0
3745,1
3746,1
3747,1
3748,0
3749,1
3750,0
3751,1
3752,0
3753,1
3754,1
3755,0
3756,0
3757,0
3758,1
3759,1
3760,0
3761,0
3762,1
3763,0
3764,0
3765,1
3766,0
3767,0
3768,1
3769,1
3770,0
3771,0
3772,1
3773,0
3774,0
3775,0
3776,1
3777,1
3778,1
3779,1
3780,0
3781,0
3782,0
3783,0
3784,0
3785,0
3786,0
3787,0
3788,0
3789,0
3790,0
3791,0
3792,0
3793,0
3794,0
3795,0
3796,0
3797,0
3798,0
3799,0
3800,0
3801,1
3802,0
3803,1
3804,0
3805,0
3806,0
3807,0
3808,0
3809,0
3810,0
3811,0
3812,1
3813,0
3814,0
3815,0
3816,0
3817,0
3818,0
3819,0
3820,1
3821,1
3822,0
3823,1
3824,1
3825,1
3826,0
3827,0
3828,0
3829,0
3830,1
3831,1
3832,0
3833,0
3834,1
3835,0
3836,0
3837,0
3838,0
3839,1
3840,0
3841,1
3842,0
3843,0
3844,0
3845,0
3846,0
3847,1
3848,0
3849,1
3850,0
3851,1
3852,0
3853,0
3854,1
3855,0
3856,1
3857,1
3858,0
3859,1
3860,0
3861,0
3862,1
3863,1
3864,0
3865,0
3866,0
3867,0
3868,0
3869,1
3870,1
3871,0
3872,0
3873,1
3874,1
3875,1
3876,1
3877,1
3878,0
3879,0
3880,0
3881,0
3882,1
3883,0
3884,1
3885,0
3886,0
3887,1
3888,0
3889,1
3890,1
3891,1
3892,0
3893,1
3894,0
3895,1
3896,1
3897,0
3898,0
3899,0
3900,1
3901,0
3902,1
3903,1
3904,0
3905,0
3906,0
3907,0
3908,0
3909,0
3910,1
3911,1
3912,0
3913,1
3914,1
3915,0
3916,0
3917,0
3918,1
3919,0
3920,0
3921,1
3922,1
3923,1
3924,1
3925,0
3926,0
3927,1
3928,0
3929,0
3930,0
3931,0
3932,1
3933,1
3934,0
3935,1
3936,1
3937,0
3938,1
3939,0
3940,1
3941,1
3942,1
3943,1
3944,0
3945,0
3946,0
3947,0
3948,0
3949,0
3950,1
3951,0
3952,0
3953,0
3954,1
3955,1
3956,1
3957,0
3958,1
3959,0
3960,0
3961,1
3962,0
3963,0
3964,0
3965,1
3966,1
3967,0
3968,0
3969,0
3970,1
3971,1
3972,1
3973,1
3974,0
3975,0
3976,0
3977,0
3978,0
3979,0
3980,0
3981,1
3982,1
3983,0
3984,1
3985,0
3986,0
3987,1
3988,1
3989,1
3990,1
3991,0
3992,0
3993,0
3994,0
3995,1
3996,0
3997,0
3998,1
3999,0
4000,1
4001,0
4002,0
4003,1
4004,0
4005,1
4006,0
4007,0
4008,0
4009,0
4010,0
4011,0
4012,1
4013,1
4014,0
4015,0
4016,1
4017,0
4018,0
4019,0
4020,0
4021,0
4022,1
4023,0
4024,0
4025,0
4026,1
4027,0
4028,0
4029,0
4030,0
4031,0
4032,1
4033,1
4034,1
4035,0
4036,1
4037,1
4038,0
4039,0
4040,0
4041,1
4042,0
4043,1
4044,1
4045,0
4046,0
4047,1
4048,0
4049,0
4050,0
4051,0
4052,0
4053,0
4054,0
4055,0
4056,0
4057,0
4058,0
4059,0
4060,0
4061,0
4062,0
4063,0
4064,1
4065,0
4066,0
4067,0
4068,1
4069,0
4070,1
4071,0
4072,0
4073,0
4074,0
4075,0
4076,0
4077,0
4078,0
4079,0
4080,0
4081,0
4082,0
4083,0
4084,0
4085,1
4086,1
4087,0
4088,0
4089,0
4090,1
4091,1
4092,0
4093,0
4094,1
4095,0
4096,1
4097,1
4098,1
4099,0
4100,1
4101,0
4102,0
4103,1
4104,0
4105,1
4106,1
4107,0
4108,0
4109,0
4110,0
4111,1
4112,0
4113,0
4114,0
4115,1
4116,1
4117,1
4118,0
4119,0
4120,0
4121,0
4122,0
4123,0
4124,1
4125,0
4126,1
4127,1
4128,0
4129,0
4130,0
4131,0
4132,1
4133,0
4134,0
4135,0
4136,1
4137,0
4138,1
4139,0
4140,1
4141,1
4142,0
4143,0
4144,0
4145,0
4146,1
4147,1
4148,1
4149,1
4150,0
4151,0
4152,1
4153,0
4154,1
4155,0
4156,0
4157,0
4158,0
4159,1
4160,0
4161,0
4162,0
4163,1
4164,1
4165,0
4166,0
4167,0
4168,1
4169,1
4170,0
4171,0
4172,0
4173,1
4174,1
4175,0
4176,0
4177,1
4178,1
4179,0
4180,0
4181,0
4182,1
4183,0
4184,1
4185,0
4186,1
4187,0
4188,1
4189,0
4190,0
4191,0
4192,1
4193,1
4194,0
4195,0
4196,0
4197,0
4198,1
4199,1
4200,1
4201,0
4202,1
4203,0
4204,1
4205,0
4206,0
4207,1
4208,1
4209,1
4210,0
4211,0
4212,0
4213,0
4214,0
4215,0
4216,0
4217,0
4218,0
4219,1
4220,0
4221,1
4222,0
4223,0
4224,0
4225,1
4226,0
4227,1
4228,0
4229,0
4230,0
4231,1
4232,0
4233,0
4234,0
4235,0
4236,0
4237,0
4238,1
4239,1
4240,0
4241,1
4242,1
4243,0
4244,0
4245,0
4246,0
4247,0
4248,0
4249,0
4250,1
4251,1
4252,0
4253,1
4254,0
4255,0
4256,1
4257,1
4258,1
4259,1
4260,0
4261,1
4262,0
4263,1
4264,0
4265,1
4266,1
4267,0
4268,1
4269,0
4270,1
4271,1
4272,1
4273,0
4274,0
4275,0
4276,0
4277,1
4278,0
4279,0
4280,0
4281,0
4282,1
4283,1
4284,1
4285,0
4286,0
4287,1
4288,0
4289,0
4290,0
4291,0
4292,0
4293,0
4294,0
4295,1
4296,0
4297,0
4298,1
4299,0
4300,0
4301,1
4302,0
4303,0
4304,0
4305,0
4306,0
4307,0
4308,1
4309,1
4310,1
4311,0
4312,1
4313,0
4314,1
4315,0
4316,0
4317,0
4318,1
4319,0
4320,0
4321,0
4322,1
4323,1
4324,0
4325,0
4326,0
4327,0
4328,0
4329,0
4330,1
4331,0
4332,0
4333,0
4334,1
4335,1
4336,0
4337,0
4338,1
4339,0
4340,0
4341,0
4342,0
4343,0
4344,1
4345,1
4346,0
4347,0
4348,1
4349,0
4350,0
4351,1
4352,1
4353,1
4354,0
4355,0
4356,0
4357,0
4358,0
4359,1
4360,1
4361,0
4362,0
4363,1
4364,0
4365,0
4366,1
4367,0
4368,0
4369,0
4370,0
4371,0
4372,0
4373,0
4374,0
4375,0
4376,0
4377,0
4378,0
4379,1
4380,0
4381,0
4382,1
4383,1
4384,0
4385,1
4386,1
4387,0
4388,1
4389,0
4390,1
4391,1
4392,0
4393,0
4394,0
4395,1
4396,1
4397,1
4398,1
4399,0
4400,0
4401,1
4402,1
4403,0
4404,1
4405,1
4406,0
4407,0
4408,0
4409,0
4410,0
4411,0
4412,0
4413,0
4414,0
4415,0
4416,0
4417,0
4418,0
4419,0
4420,1
4421,0
4422,0
4423,0
4424,1
4425,1
4426,1
4427,1
4428,1
4429,0
4430,0
4431,1
4432,1
4433,0
4434,1
4435,0
4436,1
4437,1
4438,0
4439,1
4440,0
4441,0
4442,0
4443,0
4444,0
4445,0
4446,0
4447,0
4448,0
4449,1
4450,1
4451,0
4452,0
4453,1
4454,1
4455,1
4456,0
4457,0
4458,1
4459,1
4460,1
4461,1
4462,0
4463,0
4464,0
4465,0
4466,0
4467,0
4468,0
4469,0
4470,1
4471,0
4472,0
4473,0
4474,1
4475,0
4476,0
4477,0
4478,0
4479,1
4480,0
4481,0
4482,1
4483,0
4484,0
4485,0
4486,0
4487,0
4488,0
4489,0
4490,0
4491,1
4492,1
4493,0
4494,0
4495,1
4496,1
4497,0
4498,1
4499,0
4500,0
4501,0
4502,0
4503,0
4504,0
4505,0
4506,1
4507,0
4508,0
4509,0
4510,0
4511,0
4512,0
4513,0
4514,1
4515,0
4516,1
4517,1
4518,1
4519,1
4520,0
4521,0
4522,0
4523,0
4524,0
4525,1
4526,0
4527,1
4528,0
4529,0
4530,0
4531,0
4532,0
4533,0
4534,1
4535,0
4536,0
4537,0
4538,0
4539,0
4540,0
4541,0
4542,0
4543,0
4544,1
4545,0
4546,0
4547,0
4548,1
4549,0
4550,0
4551,1
4552,1
4553,0
4554,0
4555,1
4556,0
4557,0
4558,0
4559,0
4560,1
4561,0
4562,0
4563,0
4564,0
4565,1
4566,0
4567,0
4568,0
4569,0
4570,0
4571,1
4572,1
4573,1
4574,1
4575,0
4576,0
4577,0
4578,1
4579,1
4580,0
4581,0
4582,0
4583,0
4584,1
4585,1
4586,0
4587,0
4588,1
4589,1
4590,1
4591,0
4592,0
4593,0
4594,0
4595,0
4596,0
4597,0
4598,0
4599,1
4600,1
4601,0
4602,1
4603,0
4604,0
4605,0
4606,0
4607,0
4608,0
4609,1
4610,0
4611,0
4612,0
4613,1
4614,1
4615,1
4616,1
4617,0
4618,1
4619,0
4620,0
4621,0
4622,0
4623,0
4624,0
4625,0
4626,1
4627,0
4628,1
4629,0
4630,0
4631,1
4632,0
4633,1
4634,1
4635,0
4636,0
4637,0
4638,1
4639,0
4640,0
4641,0
4642,1
4643,0
4644,1
4645,0
4646,0
4647,0
4648,0
4649,1
4650,0
4651,1
4652,0
4653,1
4654,0
4655,0
4656,0
4657,0
4658,0
4659,0
4660,0
4661,1
4662,1
4663,0
4664,0
4665,0
4666,1
4667,1
4668,1
4669,1
4670,1
4671,0
4672,0
4673,0
4674,0
4675,1
4676,1
4677,1
4678,1
4679,0
4680,0
4681,0
4682,1
4683,0
4684,0
4685,1
4686,1
4687,0
4688,1
4689,0
4690,1
4691,1
4692,0
4693,0
4694,0
4695,0
4696,0
4697,0
4698,0
4699,0
4700,0
4701,1
4702,0
4703,1
4704,1
4705,0
4706,0
4707,0
4708,1
4709,0
4710,1
4711,0
4712,0
4713,0
4714,0
4715,0
4716,0
4717,0
4718,1
4719,0
4720,1
4721,1
4722,0
4723,1
4724,0
4725,0
4726,0
4727,1
4728,0
4729,0
4730,0
4731,0
4732,1
4733,0
4734,0
4735,0
4736,0
4737,0
4738,1
4739,1
4740,0
4741,0
4742,1
4743,1
4744,1
4745,1
4746,0
4747,0
4748,0
4749,0
4750,0
4751,0
4752,0
4753,0
4754,0
4755,1
4756,1
4757,1
4758,0
4759,0
4760,0
4761,1
4762,0
4763,1
4764,1
4765,0
4766,0
4767,1
4768,0
4769,0
4770,1
4771,0
4772,1
4773,0
4774,1
4775,0
4776,0
4777,0
4778,0
4779,0
4780,0
4781,1
4782,0
4783,0
4784,1
4785,1
4786,0
4787,0
4788,1
4789,1
4790,0
4791,0
4792,0
4793,0
4794,0
4795,0
4796,0
4797,0
4798,0
4799,0
4800,0
4801,1
4802,1
4803,0
4804,1
4805,0
4806,0
4807,0
4808,0
4809,0
4810,0
4811,0
4812,0
4813,0
4814,0
4815,1
4816,0
4817,1
4818,0
4819,1
4820,0
4821,0
4822,1
4823,1
4824,1
4825,1
4826,0
4827,0
4828,0
4829,0
4830,0
4831,0
4832,0
4833,0
4834,0
4835,0
4836,0
4837,0
4838,0
4839,0
4840,0
4841,1
4842,1
4843,0
4844,0
4845,0
4846,1
4847,1
4848,1
4849,1
4850,0
4851,0
4852,0
4853,1
4854,0
4855,1
4856,0
4857,0
4858,0
4859,0
4860,0
4861,0
4862,1
4863,0
4864,0
4865,1
4866,1
4867,0
4868,0
4869,0
4870,0
4871,1
4872,0
4873,0
4874,1
4875,1
4876,0
4877,1
4878,0
4879,0
4880,1
4881,0
4882,0
4883,0
4884,0
4885,0
4886,0
4887,0
4888,1
4889,1
4890,0
4891,0
4892,0
4893,0
4894,0
4895,0
4896,0
4897,0
4898,0
4899,1
4900,0
4901,1
4902,0
4903,1
4904,0
4905,1
4906,0
4907,0
4908,0
4909,1
4910,0
4911,1
4912,0
4913,0
4914,1
4915,0
4916,1
4917,0
4918,0
4919,1
4920,0
4921,0
4922,0
4923,1
4924,1
4925,0
4926,0
4927,1
4928,0
4929,1
4930,1
4931,0
4932,0
4933,0
4934,0
4935,1
4936,0
4937,1
4938,0
4939,0
4940,0
4941,0
4942,0
4943,0
4944,1
4945,0
4946,0
4947,1
4948,0
4949,0
4950,1
4951,0
4952,1
4953,0
4954,0
4955,1
4956,0
4957,1
4958,0
4959,0
4960,0
4961,1
4962,1
4963,0
4964,0
4965,0
4966,1
4967,0
4968,1
4969,1
4970,1
4971,0
4972,0
4973,0
4974,0
4975,1
4976,0
4977,1
4978,0
4979,0
4980,0
4981,1
4982,0
4983,0
4984,0
4985,0
4986,0
4987,0
4988,0
4989,0
4990,0
4991,1
4992,0
4993,1
4994,1
4995,0
4996,1
4997,0
4998,0
4999,0
5000,0
5001,0
5002,0
5003,1
5004,0
5005,1
5006,0
5007,0
5008,1
5009,1
5010,1
5011,0
5012,0
5013,0
5014,0
5015,0
5016,1
5017,0
5018,1
5019,0
5020,0
5021,0
5022,1
5023,0
5024,0
5025,0
5026,0
5027,1
5028,0
5029,1
5030,0
5031,0
5032,1
5033,0
5034,1
5035,0
5036,1
5037,0
5038,1
5039,0
5040,0
5041,0
5042,0
5043,0
5044,0
5045,0
5046,0
5047,0
5048,0
5049,1
5050,0
5051,0
5052,0
5053,1
5054,0
5055,0
5056,1
5057,0
5058,0
5059,0
5060,1
5061,0
5062,0
5063,1
5064,1
5065,0
5066,1
5067,1
5068,0
5069,0
5070,0
5071,1
5072,1
5073,0
5074,0
5075,1
5076,0
5077,1
5078,1
5079,1
5080,0
5081,0
5082,0
5083,0
5084,0
5085,0
5086,0
5087,0
5088,0
5089,0
5090,1
5091,0
5092,0
5093,1
5094,0
5095,1
5096,1
5097,1
5098,0
5099,1
5100,0
5101,0
5102,1
5103,0
5104,0
5105,0
5106,1
5107,0
5108,0
5109,0
5110,0
5111,0
5112,0
5113,0
5114,1
5115,0
5116,0
5117,0
5118,0
5119,1
5120,0
5121,0
5122,0
5123,1
5124,0
5125,1
5126,0
5127,0
5128,1
5129,1
5130,0
5131,1
5132,0
5133,0
5134,0
5135,0
5136,0
5137,1
5138,0
5139,0
5140,1
5141,0
5142,0
5143,0
5144,0
5145,1
5146,0
5147,0
5148,0
5149,0
5150,0
5151,0
5152,1
5153,0
5154,0
5155,1
5156,0
5157,0
5158,1
5159,0
5160,0
5161,0
5162,0
5163,0
5164,1
5165,1
5166,1
5167,1
5168,1
5169,0
5170,1
5171,1
5172,1
5173,0
5174,0
5175,1
5176,1
5177,0
5178,0
5179,0
5180,1
5181,0
5182,0
5183,0
5184,0
5185,1
5186,0
5187,1
5188,1
5189,1
5190,1
5191,0
5192,0
5193,1
5194,1
5195,1
5196,1
5197,0
5198,1
5199,0
5200,1
5201,1
5202,0
5203,1
5204,0
5205,1
5206,0
5207,0
5208,0
5209,0
5210,1
5211,0
5212,1
5213,0
5214,0
5215,1
5216,0
5217,1
5218,0
5219,1
5220,1
5221,1
5222,1
5223,0
5224,0
5225,1
5226,1
5227,1
5228,0
5229,1
5230,0
5231,1
5232,0
5233,0
5234,0
5235,1
5236,1
5237,1
5238,1
5239,0
5240,0
5241,1
5242,0
5243,1
5244,0
5245,0
5246,0
5247,0
5248,0
5249,1
5250,0
5251,1
5252,0
5253,1
5254,0
5255,0
5256,0
5257,1
5258,1
5259,0
5260,0
5261,0
5262,0
5263,0
5264,0
5265,0
5266,1
5267,1
5268,0
5269,0
5270,0
5271,0
5272,0
5273,0
5274,1
5275,1
5276,0
5277,1
5278,0
5279,0
5280,0
5281,0
5282,0
5283,1
5284,0
5285,1
5286,1
5287,0
5288,1
5289,1
5290,1
5291,1
5292,0
5293,1
5294,0
5295,0
5296,1
5297,0
5298,0
5299,0
5300,0
5301,1
5302,1
5303,0
5304,0
5305,0
5306,0
5307,1
5308,0
5309,0
5310,1
5311,0
5312,0
5313,0
5314,1
5315,0
5316,1
5317,1
5318,1
5319,0
5320,0
5321,0
5322,1
5323,0
5324,0
5325,1
5326,0
5327,0
5328,1
5329,0
5330,0
5331,0
5332,0
5333,0
5334,0
5335,1
5336,0
5337,1
5338,0
5339,0
5340,1
5341,0
5342,0
5343,0
5344,0
5345,1
5346,0
5347,0
5348,0
5349,0
5350,1
5351,0
5352,0
5353,0
5354,1
5355,0
5356,0
5357,0
5358,1
5359,0
5360,0
5361,0
5362,0
5363,1
5364,0
5365,0
5366,1
5367,1
5368,0
5369,1
5370,0
5371,1
5372,1
5373,0
5374,0
5375,1
5376,0
5377,0
5378,1
5379,0
5380,1
5381,1
5382,0
5383,1
5384,0
5385,0
5386,0
5387,0
5388,0
5389,0
5390,0
5391,0
5392,0
5393,0
5394,0
5395,0
5396,1
5397,0
5398,0
5399,0
5400,0
5401,0
5402,0
5403,0
5404,0
5405,1
5406,0
5407,0
5408,1
5409,0
5410,1
5411,0
5412,0
5413,0
5414,0
5415,0
5416,0
5417,1
5418,1
5419,0
5420,1
5421,1
5422,1
5423,1
5424,1
5425,0
5426,1
5427,1
5428,1
5429,0
5430,1
5431,1
5432,0
5433,0
5434,0
5435,1
5436,0
5437,1
5438,0
5439,0
5440,1
5441,1
5442,1
5443,0
5444,0
5445,1
5446,0
5447,0
5448,1
5449,0
5450,0
5451,1
5452,0
5453,1
5454,0
5455,0
5456,1
5457,0
5458,1
5459,0
5460,0
5461,0
5462,0
5463,1
5464,0
5465,0
5466,0
5467,1
5468,0
5469,0
5470,0
5471,0
5472,0
5473,0
5474,0
5475,1
5476,0
5477,0
5478,0
5479,0
5480,0
5481,0
5482,0
5483,0
5484,0
5485,0
5486,0
5487,1
5488,1
5489,0
5490,1
5491,0
5492,0
5493,1
5494,1
5495,0
5496,0
5497,0
5498,0
5499,0
5500,0
5501,0
5502,1
5503,1
5504,0
5505,0
5506,1
5507,0
5508,0
5509,0
5510,1
5511,0
5512,0
5513,0
5514,0
5515,1
5516,1
5517,0
5518,0
5519,0
5520,0
5521,1
5522,0
5523,0
5524,0
5525,0
5526,0
5527,0
5528,1
5529,0
5530,0
5531,0
5532,1
5533,1
5534,0
5535,1
5536,0
5537,0
5538,0
5539,0
5540,1
5541,0
5542,0
5543,1
5544,0
5545,0
5546,0
5547,0
5548,0
5549,1
5550,0
5551,1
5552,0
5553,1
5554,1
5555,0
5556,1
5557,0
5558,0
5559,0
5560,0
5561,1
5562,0
5563,1
5564,1
5565,0
5566,0
5567,0
5568,0
5569,0
5570,0
5571,0
5572,0
5573,0
5574,1
5575,1
5576,0
5577,1
5578,0
5579,1
5580,0
5581,0
5582,1
5583,0
5584,1
5585,0
5586,0
5587,0
5588,0
5589,0
5590,1
5591,0
5592,1
5593,0
5594,1
5595,1
5596,1
5597,0
5598,1
5599,0
5600,1
